Student_ID,Skill_Name,Skill_Score,Assessment_Score,Course_Completion_Percentage,Learning_Hours,Assignment_Completion_Rate,Login_Frequency,Skill_Category,Proficiency_Level
S092,Communication,44,52,40,91,79,3,Soft Skills,Beginner
S092,Problem Solving,42,46,75,39,54,8,Soft Skills,Beginner
S092,Critical Thinking,42,68,69,86,50,11,Soft Skills,Beginner
S092,Cloud Computing,88,99,77,44,40,29,Cloud,Advanced
S092,AWS,49,67,96,99,58,3,Cloud,Beginner
S092,Azure,75,82,54,45,82,19,Cloud,Intermediate
S092,Docker,84,65,55,40,72,20,Cloud,Advanced
S092,Git,52,72,44,82,66,23,Programming,Beginner
S092,NLP,53,79,43,87,86,22,AI,Beginner
S092,Computer Vision,43,69,58,99,70,9,AI,Beginner
S092,Data Engineering,92,52,53,64,85,22,Engineering,Advanced
S092,Big Data,49,87,70,41,62,27,Engineering,Beginner
S092,Spark,45,65,41,65,52,19,Engineering,Beginner
S092,Leadership,89,99,58,5,79,22,Soft Skills,Advanced
S092,Project Management,87,68,41,44,77,16,Soft Skills,Advanced
S092,Cybersecurity,94,50,56,59,90,11,Security,Advanced
S093,Python,99,47,61,72,50,8,Programming,Advanced
S093,SQL,48,65,41,84,70,6,Programming,Beginner
S093,Excel,92,60,65,63,58,28,Analytics,Advanced
S093,Statistics,47,53,63,48,76,24,Analytics,Beginner
S093,Machine Learning,65,70,95,55,71,18,AI,Intermediate
S093,Deep Learning,80,41,64,65,41,10,AI,Advanced
S093,Data Visualization,40,75,96,80,48,4,Analytics,Beginner
S093,Power BI,80,67,77,37,81,29,Analytics,Advanced
S093,Tableau,85,61,64,65,57,6,Analytics,Advanced
S093,Communication,57,91,55,19,87,8,Soft Skills,Beginner
S093,Problem Solving,52,94,82,64,96,7,Soft Skills,Beginner
S093,Critical Thinking,56,89,71,26,94,19,Soft Skills,Beginner
S093,Cloud Computing,96,52,86,91,93,29,Cloud,Advanced
S093,AWS,61,40,68,52,44,26,Cloud,Intermediate
S093,Azure,74,94,49,87,76,7,Cloud,Intermediate
S093,Docker,85,74,84,17,49,2,Cloud,Advanced
S093,Git,45,47,75,29,83,28,Programming,Beginner
S093,NLP,86,79,46,50,62,19,AI,Advanced
S093,Computer Vision,85,61,52,25,40,27,AI,Advanced
S093,Data Engineering,58,99,72,8,81,3,Engineering,Beginner
S093,Big Data,66,91,80,32,45,6,Engineering,Intermediate
S093,Spark,94,96,83,91,72,16,Engineering,Advanced
S093,Leadership,63,44,80,81,86,12,Soft Skills,Intermediate
S093,Project Management,44,76,70,96,67,18,Soft Skills,Beginner
S093,Cybersecurity,83,66,74,30,96,7,Security,Advanced
S094,Python,88,90,99,22,72,25,Programming,Advanced
S094,SQL,95,70,76,63,99,2,Programming,Advanced
S094,Excel,72,78,82,67,71,18,Analytics,Intermediate
S094,Statistics,56,73,78,75,81,22,Analytics,Beginner
S094,Machine Learning,92,74,69,80,74,11,AI,Advanced
S094,Deep Learning,83,96,43,29,87,20,AI,Advanced
S094,Data Visualization,89,70,43,42,92,15,Analytics,Advanced
S094,Power BI,40,42,76,90,56,14,Analytics,Beginner
S094,Tableau,80,74,97,17,74,11,Analytics,Advanced
S094,Communication,41,95,86,81,90,22,Soft Skills,Beginner
S094,Problem Solving,55,57,46,49,75,9,Soft Skills,Beginner
S094,Critical Thinking,69,81,80,11,54,28,Soft Skills,Intermediate
S094,Cloud Computing,79,58,82,41,41,10,Cloud,Intermediate
S094,AWS,87,94,52,99,55,10,Cloud,Advanced
S094,Azure,95,83,96,10,67,12,Cloud,Advanced
S094,Docker,49,89,57,72,48,7,Cloud,Beginner
S094,Git,89,47,82,11,80,8,Programming,Advanced
S094,NLP,42,56,41,83,85,29,AI,Beginner
S094,Computer Vision,89,87,91,26,43,25,AI,Advanced
S094,Data Engineering,91,45,77,30,50,26,Engineering,Advanced
S094,Big Data,56,63,67,35,52,22,Engineering,Beginner
S094,Spark,74,55,54,22,86,5,Engineering,Intermediate
S094,Leadership,87,87,88,31,94,3,Soft Skills,Advanced
S094,Project Management,91,84,93,39,67,7,Soft Skills,Advanced
S094,Cybersecurity,77,48,51,19,60,20,Security,Intermediate
S095,Python,74,81,72,55,58,23,Programming,Intermediate
S095,SQL,62,52,83,69,90,29,Programming,Intermediate
S095,Excel,63,55,64,91,67,15,Analytics,Intermediate
S095,Statistics,55,82,95,42,50,3,Analytics,Beginner
S095,Machine Learning,54,40,46,5,88,9,AI,Beginner
S095,Deep Learning,68,65,62,49,82,29,AI,Intermediate
S095,Data Visualization,91,77,72,75,51,22,Analytics,Advanced
S095,Power BI,59,94,90,85,75,3,Analytics,Beginner
S095,Tableau,40,89,66,44,72,20,Analytics,Beginner
S095,Communication,53,75,44,91,84,28,Soft Skills,Beginner
S095,Problem Solving,95,54,45,37,94,19,Soft Skills,Advanced
S095,Critical Thinking,52,68,45,83,55,24,Soft Skills,Beginner
S095,Cloud Computing,62,87,49,58,80,9,Cloud,Intermediate
S095,AWS,88,56,88,60,83,13,Cloud,Advanced
S095,Azure,69,83,85,78,94,19,Cloud,Intermediate
S095,Docker,68,41,75,23,46,26,Cloud,Intermediate
S095,Git,54,86,95,42,42,6,Programming,Beginner
S095,NLP,55,41,70,96,46,11,AI,Beginner
S095,Computer Vision,97,46,75,97,63,20,AI,Advanced
S095,Data Engineering,78,43,68,48,44,23,Engineering,Intermediate
S095,Big Data,68,69,68,30,58,26,Engineering,Intermediate
S095,Spark,76,66,69,57,69,3,Engineering,Intermediate
S095,Leadership,98,97,82,11,88,25,Soft Skills,Advanced
S095,Project Management,48,92,80,81,54,22,Soft Skills,Beginner
S095,Cybersecurity,44,68,74,95,66,8,Security,Beginner
S096,Python,71,59,49,17,68,3,Programming,Intermediate
S096,SQL,93,47,68,99,80,22,Programming,Advanced
S096,Excel,60,51,50,6,89,9,Analytics,Intermediate
S096,Statistics,41,73,42,84,90,4,Analytics,Beginner
S096,Machine Learning,62,96,89,88,64,18,AI,Intermediate
S096,Deep Learning,81,50,68,21,65,24,AI,Advanced
S096,Data Visualization,96,62,95,56,87,20,Analytics,Advanced
S096,Power BI,84,41,63,35,66,2,Analytics,Advanced
S096,Tableau,96,53,43,17,75,3,Analytics,Advanced
S096,Communication,83,93,94,76,41,6,Soft Skills,Advanced
S096,Problem Solving,70,93,49,25,81,10,Soft Skills,Intermediate
S096,Critical Thinking,62,42,71,24,49,29,Soft Skills,Intermediate
S096,Cloud Computing,80,91,90,50,73,5,Cloud,Advanced
S096,AWS,59,47,46,74,50,12,Cloud,Beginner
S096,Azure,57,90,81,97,64,21,Cloud,Beginner
S096,Docker,85,42,57,92,86,6,Cloud,Advanced
S096,Git,49,66,51,11,56,1,Programming,Beginner
S096,NLP,97,89,65,19,90,28,AI,Advanced
S096,Computer Vision,72,76,86,99,74,1,AI,Intermediate
S096,Data Engineering,47,51,98,87,64,25,Engineering,Beginner
S096,Big Data,71,51,52,96,40,19,Engineering,Intermediate
S096,Spark,45,47,43,9,64,22,Engineering,Beginner
S096,Leadership,67,78,62,72,91,4,Soft Skills,Intermediate
S096,Project Management,86,98,60,60,80,2,Soft Skills,Advanced
S096,Cybersecurity,98,46,88,20,56,20,Security,Advanced
S097,Python,97,62,73,79,73,1,Programming,Advanced
S097,SQL,65,41,62,45,61,26,Programming,Intermediate
S097,Excel,73,99,54,14,54,10,Analytics,Intermediate
S097,Statistics,68,96,62,21,99,9,Analytics,Intermediate
S097,Machine Learning,89,75,48,84,75,16,AI,Advanced
S097,Deep Learning,90,72,94,99,45,10,AI,Advanced
S097,Data Visualization,55,43,93,26,52,16,Analytics,Beginner
S097,Power BI,91,68,45,30,50,24,Analytics,Advanced
S097,Tableau,68,42,91,78,99,1,Analytics,Intermediate
S097,Communication,91,82,65,80,53,25,Soft Skills,Advanced
S097,Problem Solving,47,82,43,32,46,10,Soft Skills,Beginner
S097,Critical Thinking,90,96,97,70,65,21,Soft Skills,Advanced
S097,Cloud Computing,89,53,97,20,93,11,Cloud,Advanced
S097,AWS,81,56,85,26,43,19,Cloud,Advanced
S097,Azure,41,78,48,23,55,22,Cloud,Beginner
S097,Docker,64,87,57,27,92,21,Cloud,Intermediate
S097,Git,50,78,80,72,64,13,Programming,Beginner
S097,NLP,98,65,96,65,75,19,AI,Advanced
S097,Computer Vision,73,48,51,6,77,5,AI,Intermediate
S097,Data Engineering,44,91,61,9,98,4,Engineering,Beginner
S097,Big Data,48,68,61,31,49,16,Engineering,Beginner
S097,Spark,81,81,90,14,45,17,Engineering,Advanced
S097,Leadership,44,97,45,67,98,24,Soft Skills,Beginner
S097,Project Management,98,86,64,63,90,18,Soft Skills,Advanced
S097,Cybersecurity,43,79,98,52,71,24,Security,Beginner
S098,Python,90,91,74,78,73,4,Programming,Advanced
S098,SQL,45,82,85,20,98,21,Programming,Beginner
S098,Excel,58,73,64,99,88,9,Analytics,Beginner
S098,Statistics,56,86,69,58,94,19,Analytics,Beginner
S098,Machine Learning,74,68,98,69,43,28,AI,Intermediate
S098,Deep Learning,57,65,79,23,94,23,AI,Beginner
S098,Data Visualization,99,96,45,5,47,1,Analytics,Advanced
S098,Power BI,90,82,60,92,64,15,Analytics,Advanced
S098,Tableau,94,96,82,87,68,21,Analytics,Advanced
S098,Communication,49,95,51,37,95,7,Soft Skills,Beginner
S098,Problem Solving,56,97,99,14,70,28,Soft Skills,Beginner
S098,Critical Thinking,45,56,89,41,57,26,Soft Skills,Beginner
S098,Cloud Computing,88,93,55,76,63,13,Cloud,Advanced
S098,AWS,68,71,63,84,50,6,Cloud,Intermediate
S098,Azure,98,74,72,22,76,13,Cloud,Advanced
S098,Docker,49,76,65,85,40,25,Cloud,Beginner
S098,Git,73,78,49,88,46,24,Programming,Intermediate
S098,NLP,55,76,68,16,56,16,AI,Beginner
S098,Computer Vision,59,65,87,87,97,15,AI,Beginner
S098,Data Engineering,51,60,81,65,97,29,Engineering,Beginner
S098,Big Data,93,73,46,39,54,1,Engineering,Advanced
S098,Spark,65,74,64,63,98,15,Engineering,Intermediate
S098,Leadership,61,98,45,56,54,24,Soft Skills,Intermediate
S098,Project Management,60,46,96,97,71,21,Soft Skills,Intermediate
S098,Cybersecurity,98,44,43,90,57,3,Security,Advanced
S099,Python,56,89,89,60,63,2,Programming,Beginner
S099,SQL,52,93,54,73,42,5,Programming,Beginner
S099,Excel,76,76,42,67,74,20,Analytics,Intermediate
S099,Statistics,62,99,67,98,57,26,Analytics,Intermediate
S099,Machine Learning,91,75,72,68,65,16,AI,Advanced
S099,Deep Learning,79,56,79,11,96,8,AI,Intermediate
S099,Data Visualization,92,95,70,63,97,12,Analytics,Advanced
S099,Power BI,87,70,83,87,49,7,Analytics,Advanced
S099,Tableau,51,59,76,52,80,7,Analytics,Beginner
S099,Communication,91,93,97,82,50,7,Soft Skills,Advanced
S099,Problem Solving,68,49,68,77,75,16,Soft Skills,Intermediate
S099,Critical Thinking,49,58,95,99,56,9,Soft Skills,Beginner
S099,Cloud Computing,84,72,73,49,63,9,Cloud,Advanced
S099,AWS,46,55,58,10,89,19,Cloud,Beginner
S099,Azure,50,51,97,46,52,12,Cloud,Beginner
S099,Docker,60,49,59,54,75,28,Cloud,Intermediate
S099,Git,63,44,76,16,97,3,Programming,Intermediate
S099,NLP,79,93,41,54,80,13,AI,Intermediate
S099,Computer Vision,78,81,48,66,61,15,AI,Intermediate
S099,Data Engineering,44,51,40,48,61,6,Engineering,Beginner
S099,Big Data,90,58,55,35,90,3,Engineering,Advanced
S099,Spark,62,81,98,86,65,13,Engineering,Intermediate
S099,Leadership,97,57,42,91,42,23,Soft Skills,Advanced
S099,Project Management,64,66,97,67,66,20,Soft Skills,Intermediate
S099,Cybersecurity,78,64,63,76,48,14,Security,Intermediate
S100,Python,76,69,92,87,92,16,Programming,Intermediate
S100,SQL,63,83,60,44,78,15,Programming,Intermediate
S100,Excel,45,44,53,46,89,29,Analytics,Beginner
S100,Statistics,43,47,63,79,56,18,Analytics,Beginner
S100,Machine Learning,60,96,65,52,83,13,AI,Intermediate
S100,Deep Learning,66,55,94,94,92,1,AI,Intermediate
S100,Data Visualization,70,87,86,10,83,8,Analytics,Intermediate
S100,Power BI,46,73,83,57,53,16,Analytics,Beginner
S100,Tableau,82,91,48,78,56,12,Analytics,Advanced
S100,Communication,45,58,82,45,92,29,Soft Skills,Beginner
S100,Problem Solving,45,98,64,68,63,25,Soft Skills,Beginner
S100,Critical Thinking,55,91,55,10,76,21,Soft Skills,Beginner
S100,Cloud Computing,43,73,67,42,80,28,Cloud,Beginner
S100,AWS,56,53,46,90,90,1,Cloud,Beginner
S100,Azure,68,91,70,34,96,15,Cloud,Intermediate
S100,Docker,57,74,89,34,73,10,Cloud,Beginner
S100,Git,50,66,63,43,47,19,Programming,Beginner
S100,NLP,57,52,84,92,90,23,AI,Beginner
S100,Computer Vision,51,88,69,35,67,22,AI,Beginner
S100,Data Engineering,83,67,52,29,83,19,Engineering,Advanced
S100,Big Data,85,46,84,10,63,19,Engineering,Advanced
S100,Spark,58,75,90,13,87,27,Engineering,Beginner
S100,Leadership,75,77,79,97,63,16,Soft Skills,Intermediate
S100,Project Management,44,92,93,46,94,13,Soft Skills,Beginner
S100,Cybersecurity,65,53,78,33,91,6,Security,Intermediate
S101,Python,46,76,92,22,62,12,Programming,Beginner
S101,SQL,77,98,40,72,90,12,Programming,Intermediate
S101,Excel,86,74,62,95,99,26,Analytics,Advanced
S101,Statistics,91,99,47,84,80,3,Analytics,Advanced
S101,Machine Learning,71,44,59,18,99,26,AI,Intermediate
S101,Deep Learning,86,45,98,62,75,8,AI,Advanced
S101,Data Visualization,90,98,44,81,71,16,Analytics,Advanced
S101,Power BI,40,52,93,15,92,8,Analytics,Beginner
S101,Tableau,64,79,71,92,67,14,Analytics,Intermediate
S101,Communication,84,42,75,95,59,15,Soft Skills,Advanced
S101,Problem Solving,54,66,92,49,80,28,Soft Skills,Beginner
S101,Critical Thinking,64,81,83,50,53,8,Soft Skills,Intermediate
S101,Cloud Computing,87,53,40,84,57,7,Cloud,Advanced
S101,AWS,54,63,88,59,52,9,Cloud,Beginner
S101,Azure,95,95,54,61,97,3,Cloud,Advanced
S101,Docker,63,72,55,12,68,23,Cloud,Intermediate
S101,Git,84,70,79,58,94,14,Programming,Advanced
S101,NLP,98,92,69,57,78,27,AI,Advanced
S101,Computer Vision,86,55,90,10,94,1,AI,Advanced
S101,Data Engineering,83,57,55,16,59,13,Engineering,Advanced
S101,Big Data,79,98,68,98,65,22,Engineering,Intermediate
S101,Spark,72,97,92,51,68,22,Engineering,Intermediate
S101,Leadership,84,52,99,13,63,15,Soft Skills,Advanced
S101,Project Management,75,52,66,48,76,7,Soft Skills,Intermediate
S101,Cybersecurity,47,76,80,82,97,12,Security,Beginner
S102,Python,75,91,79,85,79,21,Programming,Intermediate
S102,SQL,68,66,40,38,43,24,Programming,Intermediate
S102,Excel,60,72,46,69,80,3,Analytics,Intermediate
S102,Statistics,83,90,54,99,93,16,Analytics,Advanced
S102,Machine Learning,49,93,68,63,45,29,AI,Beginner
S102,Deep Learning,56,92,99,26,63,29,AI,Beginner
S102,Data Visualization,56,60,90,54,50,24,Analytics,Beginner
S102,Power BI,46,81,78,73,83,16,Analytics,Beginner
S102,Tableau,96,60,57,24,54,5,Analytics,Advanced
S102,Communication,52,90,51,66,94,21,Soft Skills,Beginner
S102,Problem Solving,76,45,46,30,81,16,Soft Skills,Intermediate
S102,Critical Thinking,47,48,66,8,60,21,Soft Skills,Beginner
S102,Cloud Computing,79,64,78,19,92,3,Cloud,Intermediate
S102,AWS,88,82,80,41,96,10,Cloud,Advanced
S102,Azure,86,67,53,72,92,20,Cloud,Advanced
S102,Docker,73,51,72,28,59,5,Cloud,Intermediate
S102,Git,77,69,63,11,75,6,Programming,Intermediate
S102,NLP,55,91,54,50,62,12,AI,Beginner
S102,Computer Vision,68,83,87,19,68,13,AI,Intermediate
S102,Data Engineering,82,88,60,19,53,10,Engineering,Advanced
S102,Big Data,83,55,54,67,43,27,Engineering,Advanced
S102,Spark,62,68,80,57,91,9,Engineering,Intermediate
S102,Leadership,92,96,95,56,82,11,Soft Skills,Advanced
S102,Project Management,46,92,81,8,44,5,Soft Skills,Beginner
S102,Cybersecurity,50,80,67,84,80,22,Security,Beginner
S103,Python,69,43,41,71,89,21,Programming,Intermediate
S103,SQL,45,82,92,86,83,5,Programming,Beginner
S103,Excel,48,59,67,30,57,19,Analytics,Beginner
S103,Statistics,42,48,75,99,88,17,Analytics,Beginner
S103,Machine Learning,94,62,73,73,54,15,AI,Advanced
S103,Deep Learning,42,58,67,7,77,4,AI,Beginner
S103,Data Visualization,63,70,84,63,84,27,Analytics,Intermediate
S103,Power BI,50,76,40,13,56,22,Analytics,Beginner
S103,Tableau,40,42,86,30,92,26,Analytics,Beginner
S103,Communication,62,69,49,76,83,25,Soft Skills,Intermediate
S103,Problem Solving,61,54,98,60,96,10,Soft Skills,Intermediate
S103,Critical Thinking,59,80,86,91,92,21,Soft Skills,Beginner
S103,Cloud Computing,40,41,97,23,53,8,Cloud,Beginner
S103,AWS,77,51,65,31,68,15,Cloud,Intermediate
S103,Azure,85,92,40,64,82,28,Cloud,Advanced
S103,Docker,96,42,90,22,91,28,Cloud,Advanced
S103,Git,73,71,68,93,99,26,Programming,Intermediate
S103,NLP,78,47,58,26,68,1,AI,Intermediate
S103,Computer Vision,77,84,85,39,82,3,AI,Intermediate
S103,Data Engineering,58,49,66,19,50,15,Engineering,Beginner
S103,Big Data,65,98,63,81,71,5,Engineering,Intermediate
S103,Spark,43,52,48,61,88,2,Engineering,Beginner
S103,Leadership,95,76,87,75,40,28,Soft Skills,Advanced
S103,Project Management,97,51,60,15,83,19,Soft Skills,Advanced
S103,Cybersecurity,97,83,83,82,73,2,Security,Advanced
S104,Python,64,43,91,94,55,10,Programming,Intermediate
S104,SQL,84,41,74,87,45,19,Programming,Advanced
S104,Excel,98,92,91,12,53,10,Analytics,Advanced
S104,Statistics,42,77,68,19,62,23,Analytics,Beginner
S104,Machine Learning,57,85,58,32,65,10,AI,Beginner
S104,Deep Learning,86,43,94,70,42,7,AI,Advanced
S104,Data Visualization,94,55,70,78,58,28,Analytics,Advanced
S104,Power BI,56,67,58,91,59,13,Analytics,Beginner
S104,Tableau,52,82,50,52,54,17,Analytics,Beginner
S104,Communication,93,89,67,87,43,22,Soft Skills,Advanced
S104,Problem Solving,61,94,76,43,73,1,Soft Skills,Intermediate
S104,Critical Thinking,83,81,79,16,41,27,Soft Skills,Advanced
S104,Cloud Computing,67,49,61,85,65,3,Cloud,Intermediate
S104,AWS,46,83,47,88,51,3,Cloud,Beginner
S104,Azure,56,67,80,14,61,6,Cloud,Beginner
S104,Docker,96,72,61,41,52,27,Cloud,Advanced
S104,Git,54,61,69,44,76,2,Programming,Beginner
S104,NLP,83,99,73,52,92,3,AI,Advanced
S104,Computer Vision,81,58,47,37,83,29,AI,Advanced
S104,Data Engineering,67,76,87,93,75,17,Engineering,Intermediate
S104,Big Data,63,60,41,35,83,1,Engineering,Intermediate
S104,Spark,69,51,83,16,90,25,Engineering,Intermediate
S104,Leadership,88,91,63,28,97,28,Soft Skills,Advanced
S104,Project Management,50,52,66,76,49,8,Soft Skills,Beginner
S104,Cybersecurity,59,47,48,75,53,28,Security,Beginner
S105,Python,41,96,82,12,52,21,Programming,Beginner
S105,SQL,86,67,74,27,85,15,Programming,Advanced
S105,Excel,41,90,51,68,96,20,Analytics,Beginner
S105,Statistics,75,42,44,71,96,15,Analytics,Intermediate
S105,Machine Learning,58,41,83,68,93,17,AI,Beginner
S105,Deep Learning,53,67,66,58,49,3,AI,Beginner
S105,Data Visualization,75,77,95,67,64,22,Analytics,Intermediate
S105,Power BI,87,78,86,98,60,28,Analytics,Advanced
S105,Tableau,70,96,91,30,82,22,Analytics,Intermediate
S105,Communication,60,40,76,81,60,14,Soft Skills,Intermediate
S105,Problem Solving,48,56,86,89,70,7,Soft Skills,Beginner
S105,Critical Thinking,98,93,61,16,94,6,Soft Skills,Advanced
S105,Cloud Computing,92,55,65,9,48,14,Cloud,Advanced
S105,AWS,79,53,83,67,81,20,Cloud,Intermediate
S105,Azure,91,65,92,33,58,15,Cloud,Advanced
S105,Docker,47,62,92,39,70,21,Cloud,Beginner
S105,Git,74,71,97,9,55,17,Programming,Intermediate
S105,NLP,71,77,97,56,59,16,AI,Intermediate
S105,Computer Vision,95,41,59,86,40,26,AI,Advanced
S105,Data Engineering,68,68,58,48,79,6,Engineering,Intermediate
S105,Big Data,83,78,89,76,63,20,Engineering,Advanced
S105,Spark,93,53,44,45,79,2,Engineering,Advanced
S105,Leadership,99,55,84,75,55,7,Soft Skills,Advanced
S105,Project Management,66,53,53,48,72,1,Soft Skills,Intermediate
S105,Cybersecurity,83,59,92,40,46,16,Security,Advanced
S106,Python,42,78,68,28,61,6,Programming,Beginner
S106,SQL,87,63,79,91,93,6,Programming,Advanced
S106,Excel,49,55,50,36,84,29,Analytics,Beginner
S106,Statistics,45,63,72,57,90,12,Analytics,Beginner
S106,Machine Learning,95,66,77,66,57,13,AI,Advanced
S106,Deep Learning,78,94,52,34,92,17,AI,Intermediate
S106,Data Visualization,80,91,52,38,75,29,Analytics,Advanced
S106,Power BI,64,41,75,22,44,19,Analytics,Intermediate
S106,Tableau,81,57,96,36,60,10,Analytics,Advanced
S106,Communication,76,88,61,17,94,17,Soft Skills,Intermediate
S106,Problem Solving,48,63,83,82,85,8,Soft Skills,Beginner
S106,Critical Thinking,94,76,58,67,67,14,Soft Skills,Advanced
S106,Cloud Computing,80,69,46,30,79,14,Cloud,Advanced
S106,AWS,93,99,85,79,53,21,Cloud,Advanced
S106,Azure,47,42,67,33,62,18,Cloud,Beginner
S106,Docker,74,52,51,51,89,5,Cloud,Intermediate
S106,Git,78,50,97,63,50,27,Programming,Intermediate
S106,NLP,86,81,86,99,70,13,AI,Advanced
S106,Computer Vision,53,88,84,93,72,1,AI,Beginner
S106,Data Engineering,54,55,83,62,95,6,Engineering,Beginner
S106,Big Data,45,83,64,19,43,24,Engineering,Beginner
S106,Spark,43,69,73,95,70,24,Engineering,Beginner
S106,Leadership,71,83,78,13,80,8,Soft Skills,Intermediate
S106,Project Management,53,72,62,25,94,12,Soft Skills,Beginner
S106,Cybersecurity,96,41,52,8,59,18,Security,Advanced
S107,Python,90,87,98,82,69,29,Programming,Advanced
S107,SQL,47,51,80,30,89,2,Programming,Beginner
S107,Excel,94,79,95,18,45,10,Analytics,Advanced
S107,Statistics,79,70,56,93,71,12,Analytics,Intermediate
S107,Machine Learning,88,52,58,48,87,25,AI,Advanced
S107,Deep Learning,70,98,76,29,55,25,AI,Intermediate
S107,Data Visualization,77,82,88,91,53,6,Analytics,Intermediate
S107,Power BI,64,62,99,16,52,4,Analytics,Intermediate
S107,Tableau,78,73,45,67,77,18,Analytics,Intermediate
S107,Communication,91,79,47,65,47,8,Soft Skills,Advanced
S107,Problem Solving,72,73,83,83,75,28,Soft Skills,Intermediate
S107,Critical Thinking,96,74,85,26,62,8,Soft Skills,Advanced
